Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
GaussianNB,0.5686,0.5678,0.5686,0.5912,0.5922,0.5947,0.5922,0.5775,0.594,0.5955,0.594,0.5797,0.7166,not-balanced,100,10,5,4,219,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0051, 'anger': 0.0076, 'anticipation': 0.0015, 'trust': 0.003, 'surprise': 0.0003, 'sadness': 0.0014, 'disgust': 0.0032, 'joy': 0.0088, 'a_score': 0.182}",GaussianNB()
GaussianNB,0.5686,0.5678,0.5686,0.5912,0.5922,0.5947,0.5922,0.5775,0.594,0.5955,0.594,0.5797,0.7166,not-balanced,100,10,3,1,219,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anger': 0.0071, 'anticipation': 0.0025, 'trust': 0.0029, 'surprise': 0.0006, 'sadness': 0.0011, 'disgust': 0.0039, 'joy': 0.0083, 'a_score': 0.1778}",GaussianNB()
GaussianNB,0.5795,0.5788,0.5795,0.5992,0.5977,0.6011,0.5977,0.5847,0.5928,0.594,0.5928,0.5794,0.7172,not-balanced,100,10,4,4,703,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0026, 'anger': 0.0003, 'anticipation': 0.0042, 'trust': 0.0016, 'surprise': 0.004, 'sadness': 0.0018, 'disgust': 0.0006, 'joy': 0.0099, 'a_score': 0.1741}",GaussianNB()
GaussianNB,0.5718,0.5711,0.5718,0.5964,0.5841,0.5858,0.5841,0.57,0.5887,0.5892,0.5887,0.5749,0.7269,not-balanced,100,10,8,4,350,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0038, 'anger': -0.0005, 'anticipation': 0.0053, 'trust': 0.0033, 'surprise': 0.0041, 'sadness': 0.0003, 'disgust': 0.0002, 'joy': 0.0108, 'a_score': 0.1751}",GaussianNB()
GaussianNB,0.5506,0.5487,0.5506,0.5819,0.5896,0.5899,0.5896,0.5775,0.5879,0.5883,0.5879,0.5755,0.7186,not-balanced,100,10,10,1,173,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0032, 'anger': -0.0001, 'anticipation': 0.0068, 'trust': 0.0035, 'surprise': 0.0055, 'sadness': 0.0003, 'disgust': -0.0003, 'joy': 0.0091, 'a_score': 0.1692}",GaussianNB()
GaussianNB,0.5623,0.5618,0.5623,0.5871,0.5939,0.5947,0.5939,0.5814,0.5877,0.5881,0.5877,0.5752,0.7189,not-balanced,100,10,6,3,679,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0012, 'anger': -0.0007, 'anticipation': 0.0041, 'trust': 0.0004, 'surprise': -0.0003, 'sadness': 0.0127, 'disgust': 0.0022, 'joy': 0.0094, 'a_score': 0.1703}",GaussianNB()
GaussianNB,0.5385,0.5372,0.5385,0.572,0.5906,0.5899,0.5906,0.5784,0.5871,0.5873,0.5871,0.575,0.7159,not-balanced,100,10,9,1,62,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0039, 'anger': 0.0021, 'anticipation': 0.0056, 'trust': 0.0008, 'surprise': 0.0028, 'sadness': -0.0006, 'disgust': 0.0075, 'joy': 0.0089, 'a_score': 0.1697}",GaussianNB()
GaussianNB,0.5612,0.5615,0.5612,0.5851,0.5869,0.5856,0.5869,0.5757,0.5836,0.5835,0.5836,0.5725,0.716,not-balanced,100,10,2,2,733,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0038, 'anger': 0.0015, 'anticipation': 0.0024, 'trust': 0.0001, 'surprise': 0.001, 'sadness': 0.0001, 'disgust': 0.002, 'joy': 0.0021, 'a_score': 0.1657}",GaussianNB()
GaussianNB,0.5697,0.5683,0.5697,0.5934,0.5814,0.5811,0.5814,0.5711,0.5813,0.5811,0.5813,0.571,0.7143,not-balanced,100,10,8,1,856,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0031, 'anger': 0.0002, 'anticipation': 0.0011, 'trust': 0.0002, 'surprise': 0.0047, 'sadness': 0.0021, 'disgust': 0.0008, 'joy': 0.0061, 'a_score': 0.1622}",GaussianNB()
GaussianNB,0.5697,0.5683,0.5697,0.5934,0.5814,0.5811,0.5814,0.5711,0.5813,0.5811,0.5813,0.571,0.7143,not-balanced,100,10,3,5,856,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.003, 'anger': -0.0009, 'anticipation': 0.0004, 'trust': -0.0001, 'surprise': 0.0041, 'sadness': 0.0023, 'disgust': 0.0005, 'joy': 0.0057, 'a_score': 0.168}",GaussianNB()
GaussianNB,0.4887,0.4941,0.4887,0.5387,0.5613,0.5793,0.5613,0.5556,0.5665,0.5825,0.5665,0.5617,0.7229,not-balanced,100,10,4,2,891,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0017, 'anger': -0.0021, 'anticipation': 0.0069, 'trust': 0.0101, 'surprise': -0.0023, 'sadness': 0.0056, 'disgust': -0.0016, 'joy': 0.0069, 'a_score': 0.1515}",GaussianNB()
GaussianNB,0.5606,0.5584,0.5606,0.591,0.5579,0.5565,0.5579,0.5479,0.5628,0.5607,0.5628,0.5524,0.7237,not-balanced,100,10,9,2,777,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.001, 'anger': 0.0002, 'anticipation': -0.0007, 'trust': -0.0002, 'surprise': 0.0013, 'sadness': -0.0006, 'disgust': -0.0014, 'joy': 0.0042, 'a_score': 0.1447}",GaussianNB()
GaussianNB,0.5464,0.5451,0.5464,0.5756,0.5663,0.5636,0.5663,0.5543,0.5616,0.5591,0.5616,0.5501,0.7198,not-balanced,100,10,8,3,58,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0026, 'anger': 0.0049, 'anticipation': 0.0003, 'trust': -0.0017, 'surprise': -0.0024, 'sadness': 0.0085, 'disgust': 0.0017, 'joy': 0.0073, 'a_score': 0.1399}",GaussianNB()
GaussianNB,0.4754,0.4794,0.4754,0.5259,0.556,0.5751,0.556,0.5497,0.5599,0.5777,0.5599,0.5538,0.7214,not-balanced,100,10,2,4,450,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0006, 'anger': 0.0007, 'anticipation': 0.009, 'trust': 0.0104, 'surprise': -0.0037, 'sadness': 0.0096, 'disgust': 0.0045, 'joy': 0.0052, 'a_score': 0.1431}",GaussianNB()
GaussianNB,0.4802,0.4869,0.4802,0.5299,0.5538,0.5723,0.5538,0.5467,0.5593,0.577,0.5593,0.5533,0.7261,not-balanced,100,10,10,2,989,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0021, 'anger': 0.0046, 'anticipation': 0.0056, 'trust': 0.0091, 'surprise': 0.0003, 'sadness': 0.0054, 'disgust': 0.0047, 'joy': 0.0039, 'a_score': 0.1405}",GaussianNB()
GaussianNB,0.5627,0.5613,0.5627,0.5896,0.5538,0.5504,0.5538,0.5432,0.5589,0.5563,0.5589,0.5481,0.7154,not-balanced,100,10,6,5,180,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0017, 'anger': 0.0023, 'anticipation': 0.0021, 'trust': -0.0024, 'surprise': -0.0017, 'sadness': -0.0011, 'disgust': 0.002, 'joy': -0.0011, 'a_score': 0.145}",GaussianNB()
GaussianNB,0.5216,0.5183,0.5216,0.5604,0.5293,0.5252,0.5293,0.52,0.5279,0.5237,0.5279,0.5183,0.7189,not-balanced,100,10,5,2,929,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': -0.0029, 'anticipation': -0.007, 'trust': -0.0041, 'surprise': -0.0054, 'sadness': -0.0055, 'disgust': 0.0029, 'joy': 0.0007, 'a_score': 0.1159}",GaussianNB()
GaussianNB,0.5396,0.5371,0.5396,0.5728,0.524,0.5206,0.524,0.5154,0.5245,0.5208,0.5245,0.5159,0.7188,not-balanced,100,10,7,4,839,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0034, 'anger': -0.0035, 'anticipation': -0.0075, 'trust': -0.0051, 'surprise': 0.0033, 'sadness': -0.0083, 'disgust': -0.0039, 'joy': 0.0036, 'a_score': 0.1095}",GaussianNB()
GaussianNB,0.5242,0.5218,0.5242,0.5607,0.5198,0.5158,0.5198,0.5117,0.52,0.5161,0.52,0.5113,0.7193,not-balanced,100,10,2,1,260,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0051, 'anger': 0.002, 'anticipation': -0.0079, 'trust': -0.0052, 'surprise': -0.0007, 'sadness': -0.0012, 'disgust': 0.0013, 'joy': -0.0001, 'a_score': 0.0996}",GaussianNB()
GaussianNB,0.5239,0.5203,0.5239,0.5645,0.5126,0.5091,0.5126,0.5036,0.5164,0.5124,0.5164,0.5078,0.7233,not-balanced,100,10,6,2,947,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0035, 'anger': -0.0033, 'anticipation': -0.0068, 'trust': -0.0033, 'surprise': 0.0012, 'sadness': -0.0016, 'disgust': -0.0016, 'joy': 0.0026, 'a_score': 0.1086}",GaussianNB()
GaussianNB,0.5198,0.5174,0.5198,0.5596,0.5042,0.5001,0.5042,0.4961,0.503,0.4992,0.503,0.4951,0.7201,not-balanced,100,10,10,3,538,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0095, 'anger': -0.0074, 'anticipation': -0.0125, 'trust': -0.0079, 'surprise': -0.0053, 'sadness': -0.0007, 'disgust': -0.0068, 'joy': -0.0021, 'a_score': 0.084}",GaussianNB()
GaussianNB,0.5431,0.5413,0.5431,0.5769,0.5,0.4971,0.5,0.4925,0.5026,0.4992,0.5026,0.495,0.7217,not-balanced,100,10,10,5,583,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0067, 'anger': -0.0072, 'anticipation': -0.0089, 'trust': -0.0033, 'surprise': 0.0003, 'sadness': -0.0091, 'disgust': -0.0069, 'joy': -0.0005, 'a_score': 0.0931}",GaussianNB()
GaussianNB,0.517,0.5138,0.517,0.5577,0.5029,0.4995,0.5029,0.4949,0.5013,0.4974,0.5013,0.4933,0.7209,not-balanced,100,10,8,2,908,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0092, 'anger': -0.0082, 'anticipation': -0.0088, 'trust': -0.0079, 'surprise': -0.0056, 'sadness': -0.0131, 'disgust': -0.0076, 'joy': 0.0006, 'a_score': 0.0834}",GaussianNB()
GaussianNB,0.492,0.5019,0.492,0.5384,0.496,0.5148,0.496,0.479,0.4985,0.5152,0.4985,0.4809,0.7216,not-balanced,100,10,2,3,677,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0063, 'anger': -0.0041, 'anticipation': 0.0017, 'trust': 0.0038, 'surprise': -0.0049, 'sadness': -0.0003, 'disgust': -0.0013, 'joy': 0.0001, 'a_score': 0.0846}",GaussianNB()
GaussianNB,0.4936,0.493,0.4936,0.5402,0.4936,0.4882,0.4936,0.4844,0.4981,0.4927,0.4981,0.4889,0.7254,not-balanced,100,10,1,1,501,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0076, 'anger': -0.0049, 'anticipation': -0.001, 'trust': -0.0055, 'surprise': -0.0051, 'sadness': -0.0074, 'disgust': -0.0015, 'joy': 0.0021, 'a_score': 0.0836}",GaussianNB()
GaussianNB,0.509,0.5056,0.509,0.552,0.498,0.494,0.498,0.49,0.4981,0.494,0.4981,0.4901,0.725,not-balanced,100,10,5,1,271,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0109, 'anger': -0.0075, 'anticipation': -0.0073, 'trust': -0.0067, 'surprise': -0.0039, 'sadness': -0.0034, 'disgust': -0.007, 'joy': -0.0001, 'a_score': 0.0831}",GaussianNB()
GaussianNB,0.4799,0.4756,0.4799,0.5315,0.5035,0.4998,0.5035,0.4955,0.4971,0.4924,0.4971,0.4886,0.7211,not-balanced,100,10,9,5,973,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0094, 'anger': -0.005, 'anticipation': -0.0115, 'trust': -0.0087, 'surprise': -0.0082, 'sadness': -0.0016, 'disgust': 0.0013, 'joy': -0.0018, 'a_score': 0.074}",GaussianNB()
GaussianNB,0.4933,0.4903,0.4933,0.5402,0.4967,0.493,0.4967,0.4891,0.4971,0.4929,0.4971,0.489,0.7197,not-balanced,100,10,10,4,389,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0103, 'anger': -0.0024, 'anticipation': -0.0084, 'trust': -0.0071, 'surprise': -0.0067, 'sadness': -0.0024, 'disgust': -0.0067, 'joy': 0.0044, 'a_score': 0.0786}",GaussianNB()
GaussianNB,0.4799,0.4756,0.4799,0.5315,0.5035,0.4998,0.5035,0.4955,0.4971,0.4924,0.4971,0.4886,0.7211,not-balanced,100,10,7,1,973,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.01, 'anger': -0.0057, 'anticipation': -0.0113, 'trust': -0.008, 'surprise': -0.0083, 'sadness': -0.0025, 'disgust': 0.0012, 'joy': -0.0019, 'a_score': 0.0746}",GaussianNB()
